age,height,weight,experience,passing_yards,td_passes,interceptions,passes_attempted,completion_percentage,yards_per_attempt,passer_rating,passing_yards_roll3,td_passes_roll3,passes_attempted_roll3,td_rate_roll3,completion_rate_roll3,threw_td
34.0,74.0,220.0,12.0,164.0,0.0,1.0,30.0,46.7,5.5,49.9,179.33333333333334,0.6666666666666666,27.0,0.031746031746031744,0.5016666666666668,0
34.0,74.0,220.0,12.0,164.0,0.0,1.0,30.0,46.7,5.5,49.9,164.0,0.0,30.0,0.0,0.467,0
34.0,74.0,220.0,12.0,132.0,1.0,1.0,20.0,50.0,6.6,67.1,164.0,0.0,30.0,0.0,0.467,1
34.0,74.0,220.0,12.0,132.0,1.0,1.0,20.0,50.0,6.6,67.1,153.33333333333334,0.3333333333333333,26.666666666666668,0.016666666666666666,0.47800000000000004,1
34.0,74.0,220.0,12.0,132.0,1.0,1.0,20.0,50.0,6.6,67.1,142.66666666666666,0.6666666666666666,23.333333333333332,0.03333333333333333,0.48900000000000005,1
34.0,74.0,220.0,12.0,132.0,1.0,1.0,20.0,50.0,6.6,67.1,132.0,1.0,20.0,0.05,0.5,1
34.0,74.0,220.0,12.0,51.0,0.0,1.0,5.0,40.0,10.2,38.3,132.0,1.0,20.0,0.05,0.5,0
34.0,74.0,220.0,12.0,51.0,0.0,1.0,5.0,40.0,10.2,38.3,105.0,0.6666666666666666,15.0,0.03333333333333333,0.4666666666666666,0
34.0,74.0,220.0,12.0,51.0,0.0,1.0,5.0,40.0,10.2,38.3,78.0,0.3333333333333333,10.0,0.016666666666666666,0.43333333333333335,0
34.0,74.0,220.0,12.0,51.0,0.0,1.0,5.0,40.0,10.2,38.3,51.0,0.0,5.0,0.0,0.4,0
34.0,74.0,220.0,12.0,25.0,0.0,0.0,4.0,75.0,6.3,90.6,51.0,0.0,5.0,0.0,0.4,0
34.0,74.0,220.0,12.0,25.0,0.0,0.0,4.0,75.0,6.3,90.6,42.333333333333336,0.0,4.666666666666667,0.0,0.5166666666666667,0
34.0,74.0,220.0,12.0,25.0,0.0,0.0,4.0,75.0,6.3,90.6,33.666666666666664,0.0,4.333333333333333,0.0,0.6333333333333333,0
34.0,74.0,220.0,12.0,25.0,0.0,0.0,4.0,75.0,6.3,90.6,25.0,0.0,4.0,0.0,0.75,0
34.0,74.0,220.0,12.0,108.0,0.0,1.0,16.0,56.3,6.8,51.0,25.0,0.0,4.0,0.0,0.75,0
34.0,74.0,220.0,12.0,108.0,0.0,1.0,16.0,56.3,6.8,51.0,52.666666666666664,0.0,8.0,0.0,0.6876666666666665,0
34.0,74.0,220.0,12.0,108.0,0.0,1.0,16.0,56.3,6.8,51.0,80.33333333333333,0.0,12.0,0.0,0.6253333333333333,0
34.0,74.0,220.0,12.0,108.0,0.0,1.0,16.0,56.3,6.8,51.0,108.0,0.0,16.0,0.0,0.563,0
34.0,74.0,220.0,12.0,35.0,0.0,0.0,7.0,42.9,5.0,58.6,108.0,0.0,16.0,0.0,0.563,0
34.0,74.0,220.0,12.0,35.0,0.0,0.0,7.0,42.9,5.0,58.6,83.66666666666667,0.0,13.0,0.0,0.5183333333333333,0
34.0,74.0,220.0,12.0,35.0,0.0,0.0,7.0,42.9,5.0,58.6,59.333333333333336,0.0,10.0,0.0,0.4736666666666666,0
34.0,74.0,220.0,12.0,35.0,0.0,0.0,7.0,42.9,5.0,58.6,35.0,0.0,7.0,0.0,0.429,0
34.0,74.0,220.0,12.0,156.0,0.0,0.0,20.0,45.0,7.8,72.1,35.0,0.0,7.0,0.0,0.429,0
34.0,74.0,220.0,12.0,156.0,0.0,0.0,20.0,45.0,7.8,72.1,75.33333333333333,0.0,11.333333333333334,0.0,0.436,0
34.0,74.0,220.0,12.0,156.0,0.0,0.0,20.0,45.0,7.8,72.1,115.66666666666667,0.0,15.666666666666666,0.0,0.443,0
34.0,74.0,220.0,12.0,156.0,0.0,0.0,20.0,45.0,7.8,72.1,156.0,0.0,20.0,0.0,0.45,0
34.0,74.0,220.0,12.0,39.0,0.0,0.0,7.0,57.1,5.6,72.9,156.0,0.0,20.0,0.0,0.45,0
34.0,74.0,220.0,12.0,39.0,0.0,0.0,7.0,57.1,5.6,72.9,117.0,0.0,15.666666666666666,0.0,0.49033333333333334,0
34.0,74.0,220.0,12.0,39.0,0.0,0.0,7.0,57.1,5.6,72.9,78.0,0.0,11.333333333333334,0.0,0.5306666666666667,0
34.0,74.0,220.0,12.0,39.0,0.0,0.0,7.0,57.1,5.6,72.9,39.0,0.0,7.0,0.0,0.5710000000000001,0
34.0,74.0,220.0,12.0,5.0,0.0,0.0,3.0,33.3,1.7,42.4,39.0,0.0,7.0,0.0,0.5710000000000001,0
34.0,74.0,220.0,12.0,5.0,0.0,0.0,3.0,33.3,1.7,42.4,27.666666666666668,0.0,5.666666666666667,0.0,0.4916666666666667,0
34.0,74.0,220.0,12.0,5.0,0.0,0.0,3.0,33.3,1.7,42.4,16.333333333333332,0.0,4.333333333333333,0.0,0.4123333333333334,0
34.0,74.0,220.0,12.0,5.0,0.0,0.0,3.0,33.3,1.7,42.4,5.0,0.0,3.0,0.0,0.33299999999999996,0
34.0,74.0,220.0,12.0,58.0,0.0,0.0,6.0,100.0,9.7,106.9,5.0,0.0,3.0,0.0,0.33299999999999996,0
34.0,74.0,220.0,12.0,58.0,0.0,0.0,6.0,100.0,9.7,106.9,22.666666666666668,0.0,4.0,0.0,0.5553333333333333,0
34.0,74.0,220.0,12.0,58.0,0.0,0.0,6.0,100.0,9.7,106.9,40.333333333333336,0.0,5.0,0.0,0.7776666666666667,0
34.0,74.0,220.0,12.0,58.0,0.0,0.0,6.0,100.0,9.7,106.9,58.0,0.0,6.0,0.0,1.0,0
34.0,74.0,220.0,12.0,106.0,0.0,1.0,28.0,39.3,3.8,35.7,58.0,0.0,6.0,0.0,1.0,0
34.0,74.0,220.0,12.0,106.0,0.0,1.0,28.0,39.3,3.8,35.7,74.0,0.0,13.333333333333334,0.0,0.7976666666666666,0
34.0,74.0,220.0,12.0,106.0,0.0,1.0,28.0,39.3,3.8,35.7,90.0,0.0,20.666666666666668,0.0,0.5953333333333334,0
34.0,74.0,220.0,12.0,106.0,0.0,1.0,28.0,39.3,3.8,35.7,106.0,0.0,28.0,0.0,0.39299999999999996,0
34.0,74.0,220.0,12.0,75.0,1.0,0.0,13.0,46.2,5.8,90.2,106.0,0.0,28.0,0.0,0.39299999999999996,1
34.0,74.0,220.0,12.0,75.0,1.0,0.0,13.0,46.2,5.8,90.2,95.66666666666667,0.3333333333333333,23.0,0.025641025641025644,0.416,1
34.0,74.0,220.0,12.0,75.0,1.0,0.0,13.0,46.2,5.8,90.2,85.33333333333333,0.6666666666666666,18.0,0.05128205128205129,0.439,1
34.0,74.0,220.0,12.0,75.0,1.0,0.0,13.0,46.2,5.8,90.2,75.0,1.0,13.0,0.07692307692307693,0.462,1
27.0,72.0,200.0,6.0,194.0,1.0,1.0,28.0,42.9,6.9,63.7,194.0,1.0,28.0,0.03571428571428571,0.429,1
27.0,72.0,200.0,6.0,194.0,1.0,1.0,28.0,42.9,6.9,63.7,194.0,1.0,28.0,0.03571428571428571,0.429,1
27.0,72.0,200.0,6.0,194.0,1.0,1.0,28.0,42.9,6.9,63.7,194.0,1.0,28.0,0.03571428571428571,0.429,1
27.0,72.0,200.0,6.0,191.0,1.0,1.0,32.0,50.0,6.0,66.0,194.0,1.0,28.0,0.03571428571428571,0.429,1
27.0,72.0,200.0,6.0,191.0,1.0,1.0,32.0,50.0,6.0,66.0,193.0,1.0,29.333333333333332,0.03422619047619047,0.4526666666666667,1
27.0,72.0,200.0,6.0,191.0,1.0,1.0,32.0,50.0,6.0,66.0,192.0,1.0,30.666666666666668,0.03273809523809524,0.4763333333333333,1
27.0,72.0,200.0,6.0,191.0,1.0,1.0,32.0,50.0,6.0,66.0,191.0,1.0,32.0,0.03125,0.5,1
27.0,72.0,200.0,6.0,204.0,1.0,1.0,38.0,50.0,5.4,63.9,191.0,1.0,32.0,0.03125,0.5,1
27.0,72.0,200.0,6.0,204.0,1.0,1.0,38.0,50.0,5.4,63.9,195.33333333333334,1.0,34.0,0.029605263157894735,0.5,1
27.0,72.0,200.0,6.0,204.0,1.0,1.0,38.0,50.0,5.4,63.9,199.66666666666666,1.0,36.0,0.027960526315789474,0.5,1
27.0,72.0,200.0,6.0,204.0,1.0,1.0,38.0,50.0,5.4,63.9,204.0,1.0,38.0,0.02631578947368421,0.5,1
27.0,72.0,200.0,6.0,291.0,4.0,0.0,42.0,69.0,6.9,120.2,204.0,1.0,38.0,0.02631578947368421,0.5,1
27.0,72.0,200.0,6.0,291.0,4.0,0.0,42.0,69.0,6.9,120.2,233.0,2.0,39.333333333333336,0.04928989139515455,0.5633333333333334,1
27.0,72.0,200.0,6.0,291.0,4.0,0.0,42.0,69.0,6.9,120.2,262.0,3.0,40.666666666666664,0.07226399331662489,0.6266666666666666,1
27.0,72.0,200.0,6.0,291.0,4.0,0.0,42.0,69.0,6.9,120.2,291.0,4.0,42.0,0.09523809523809523,0.69,1
27.0,72.0,200.0,6.0,227.0,3.0,2.0,34.0,67.6,6.7,91.2,291.0,4.0,42.0,0.09523809523809523,0.69,1
27.0,72.0,200.0,6.0,227.0,3.0,2.0,34.0,67.6,6.7,91.2,269.6666666666667,3.6666666666666665,39.333333333333336,0.09290382819794585,0.6853333333333333,1
27.0,72.0,200.0,6.0,227.0,3.0,2.0,34.0,67.6,6.7,91.2,248.33333333333334,3.3333333333333335,36.666666666666664,0.09056956115779646,0.6806666666666666,1
27.0,72.0,200.0,6.0,227.0,3.0,2.0,34.0,67.6,6.7,91.2,227.0,3.0,34.0,0.08823529411764706,0.6759999999999999,1
27.0,72.0,200.0,6.0,313.0,1.0,1.0,38.0,55.3,8.2,80.3,227.0,3.0,34.0,0.08823529411764706,0.6759999999999999,1
27.0,72.0,200.0,6.0,313.0,1.0,1.0,38.0,55.3,8.2,80.3,255.66666666666666,2.3333333333333335,35.333333333333336,0.06759545923632611,0.6349999999999999,1
27.0,72.0,200.0,6.0,313.0,1.0,1.0,38.0,55.3,8.2,80.3,284.3333333333333,1.6666666666666667,36.666666666666664,0.046955624355005166,0.594,1
27.0,72.0,200.0,6.0,313.0,1.0,1.0,38.0,55.3,8.2,80.3,313.0,1.0,38.0,0.02631578947368421,0.5529999999999999,1
27.0,72.0,200.0,6.0,273.0,1.0,1.0,35.0,65.7,7.8,87.0,313.0,1.0,38.0,0.02631578947368421,0.5529999999999999,1
27.0,72.0,200.0,6.0,273.0,1.0,1.0,35.0,65.7,7.8,87.0,299.6666666666667,1.0,37.0,0.027067669172932327,0.5876666666666667,1
27.0,72.0,200.0,6.0,273.0,1.0,1.0,35.0,65.7,7.8,87.0,286.3333333333333,1.0,36.0,0.02781954887218045,0.6223333333333333,1
27.0,72.0,200.0,6.0,273.0,1.0,1.0,35.0,65.7,7.8,87.0,273.0,1.0,35.0,0.02857142857142857,0.657,1
27.0,72.0,200.0,6.0,313.0,3.0,0.0,29.0,65.5,10.8,136.1,273.0,1.0,35.0,0.02857142857142857,0.657,1
27.0,72.0,200.0,6.0,313.0,3.0,0.0,29.0,65.5,10.8,136.1,286.3333333333333,1.6666666666666667,33.0,0.053530377668308704,0.6563333333333333,1
27.0,72.0,200.0,6.0,313.0,3.0,0.0,29.0,65.5,10.8,136.1,299.6666666666667,2.3333333333333335,31.0,0.07848932676518883,0.6556666666666667,1
27.0,72.0,200.0,6.0,313.0,3.0,0.0,29.0,65.5,10.8,136.1,313.0,3.0,29.0,0.10344827586206896,0.655,1
27.0,72.0,200.0,6.0,187.0,0.0,1.0,22.0,50.0,8.5,60.2,313.0,3.0,29.0,0.10344827586206896,0.655,0
27.0,72.0,200.0,6.0,187.0,0.0,1.0,22.0,50.0,8.5,60.2,271.0,2.0,26.666666666666668,0.06896551724137931,0.6033333333333334,0
27.0,72.0,200.0,6.0,187.0,0.0,1.0,22.0,50.0,8.5,60.2,229.0,1.0,24.333333333333332,0.03448275862068965,0.5516666666666666,0
27.0,72.0,200.0,6.0,187.0,0.0,1.0,22.0,50.0,8.5,60.2,187.0,0.0,22.0,0.0,0.5,0
27.0,72.0,200.0,6.0,178.0,1.0,0.0,21.0,66.7,8.5,108.8,187.0,0.0,22.0,0.0,0.5,1
27.0,72.0,200.0,6.0,178.0,1.0,0.0,21.0,66.7,8.5,108.8,184.0,0.3333333333333333,21.666666666666668,0.01587301587301587,0.5556666666666666,1
27.0,72.0,200.0,6.0,178.0,1.0,0.0,21.0,66.7,8.5,108.8,181.0,0.6666666666666666,21.333333333333332,0.03174603174603174,0.6113333333333334,1
27.0,72.0,200.0,6.0,178.0,1.0,0.0,21.0,66.7,8.5,108.8,178.0,1.0,21.0,0.047619047619047616,0.667,1
27.0,72.0,200.0,6.0,354.0,3.0,0.0,42.0,66.7,8.4,116.6,178.0,1.0,21.0,0.047619047619047616,0.667,1
27.0,72.0,200.0,6.0,354.0,3.0,0.0,42.0,66.7,8.4,116.6,236.66666666666666,1.6666666666666667,28.0,0.055555555555555546,0.667,1
27.0,72.0,200.0,6.0,354.0,3.0,0.0,42.0,66.7,8.4,116.6,295.3333333333333,2.3333333333333335,35.0,0.06349206349206349,0.667,1
27.0,72.0,200.0,6.0,354.0,3.0,0.0,42.0,66.7,8.4,116.6,354.0,3.0,42.0,0.07142857142857142,0.667,1
27.0,72.0,200.0,6.0,254.0,1.0,0.0,31.0,67.7,8.2,103.4,354.0,3.0,42.0,0.07142857142857142,0.667,1
27.0,72.0,200.0,6.0,254.0,1.0,0.0,31.0,67.7,8.2,103.4,320.6666666666667,2.3333333333333335,38.333333333333336,0.05837173579109062,0.6703333333333333,1
27.0,72.0,200.0,6.0,254.0,1.0,0.0,31.0,67.7,8.2,103.4,287.3333333333333,1.6666666666666667,34.666666666666664,0.04531490015360982,0.6736666666666666,1
27.0,72.0,200.0,6.0,254.0,1.0,0.0,31.0,67.7,8.2,103.4,254.0,1.0,31.0,0.03225806451612903,0.677,1
27.0,72.0,200.0,6.0,126.0,2.0,0.0,22.0,54.5,5.7,101.7,254.0,1.0,31.0,0.03225806451612903,0.677,1
27.0,72.0,200.0,6.0,126.0,2.0,0.0,22.0,54.5,5.7,101.7,211.33333333333334,1.3333333333333333,28.0,0.05180840664711631,0.633,1
27.0,72.0,200.0,6.0,126.0,2.0,0.0,22.0,54.5,5.7,101.7,168.66666666666666,1.6666666666666667,25.0,0.07135874877810361,0.5890000000000001,1
27.0,72.0,200.0,6.0,126.0,2.0,0.0,22.0,54.5,5.7,101.7,126.0,2.0,22.0,0.09090909090909091,0.545,1
27.0,72.0,200.0,6.0,145.0,1.0,1.0,15.0,53.3,9.7,81.2,126.0,2.0,22.0,0.09090909090909091,0.545,1
27.0,72.0,200.0,6.0,145.0,1.0,1.0,15.0,53.3,9.7,81.2,132.33333333333334,1.6666666666666667,19.666666666666668,0.08282828282828282,0.541,1
27.0,72.0,200.0,6.0,145.0,1.0,1.0,15.0,53.3,9.7,81.2,138.66666666666666,1.3333333333333333,17.333333333333332,0.07474747474747474,0.5369999999999999,1
27.0,72.0,200.0,6.0,145.0,1.0,1.0,15.0,53.3,9.7,81.2,145.0,1.0,15.0,0.06666666666666667,0.5329999999999999,1
27.0,72.0,200.0,6.0,172.0,0.0,1.0,21.0,57.1,8.2,64.0,145.0,1.0,15.0,0.06666666666666667,0.5329999999999999,0
27.0,72.0,200.0,6.0,172.0,0.0,1.0,21.0,57.1,8.2,64.0,154.0,0.6666666666666666,17.0,0.04444444444444443,0.5456666666666666,0
27.0,72.0,200.0,6.0,172.0,0.0,1.0,21.0,57.1,8.2,64.0,163.0,0.3333333333333333,19.0,0.022222222222222216,0.5583333333333333,0
27.0,72.0,200.0,6.0,172.0,0.0,1.0,21.0,57.1,8.2,64.0,172.0,0.0,21.0,0.0,0.5710000000000001,0
27.0,72.0,200.0,6.0,30.0,0.0,0.0,10.0,30.0,3.0,39.6,172.0,0.0,21.0,0.0,0.5710000000000001,0
27.0,72.0,200.0,6.0,30.0,0.0,0.0,10.0,30.0,3.0,39.6,124.66666666666667,0.0,17.333333333333332,0.0,0.48066666666666674,0
27.0,72.0,200.0,6.0,30.0,0.0,0.0,10.0,30.0,3.0,39.6,77.33333333333333,0.0,13.666666666666666,0.0,0.39033333333333337,0
27.0,72.0,200.0,6.0,30.0,0.0,0.0,10.0,30.0,3.0,39.6,30.0,0.0,10.0,0.0,0.3,0
27.0,72.0,200.0,6.0,159.0,0.0,1.0,27.0,48.1,5.9,51.3,30.0,0.0,10.0,0.0,0.3,0
27.0,72.0,200.0,6.0,159.0,0.0,1.0,27.0,48.1,5.9,51.3,73.0,0.0,15.666666666666666,0.0,0.36033333333333334,0
27.0,72.0,200.0,6.0,159.0,0.0,1.0,27.0,48.1,5.9,51.3,116.0,0.0,21.333333333333332,0.0,0.4206666666666667,0
27.0,72.0,200.0,6.0,159.0,0.0,1.0,27.0,48.1,5.9,51.3,159.0,0.0,27.0,0.0,0.48100000000000004,0
27.0,72.0,200.0,6.0,34.0,0.0,2.0,11.0,36.4,3.1,5.7,159.0,0.0,27.0,0.0,0.48100000000000004,0
27.0,72.0,200.0,6.0,34.0,0.0,2.0,11.0,36.4,3.1,5.7,117.33333333333333,0.0,21.666666666666668,0.0,0.442,0
27.0,72.0,200.0,6.0,34.0,0.0,2.0,11.0,36.4,3.1,5.7,75.66666666666667,0.0,16.333333333333332,0.0,0.403,0
27.0,72.0,200.0,6.0,34.0,0.0,2.0,11.0,36.4,3.1,5.7,34.0,0.0,11.0,0.0,0.364,0
27.0,72.0,200.0,6.0,58.0,0.0,0.0,4.0,100.0,14.5,118.8,34.0,0.0,11.0,0.0,0.364,0
27.0,72.0,200.0,6.0,58.0,0.0,0.0,4.0,100.0,14.5,118.8,42.0,0.0,8.666666666666666,0.0,0.576,0
27.0,72.0,200.0,6.0,58.0,0.0,0.0,4.0,100.0,14.5,118.8,50.0,0.0,6.333333333333333,0.0,0.7879999999999999,0
27.0,72.0,200.0,6.0,58.0,0.0,0.0,4.0,100.0,14.5,118.8,58.0,0.0,4.0,0.0,1.0,0
27.0,72.0,200.0,6.0,123.0,1.0,0.0,17.0,64.7,7.2,105.8,58.0,0.0,4.0,0.0,1.0,1
27.0,72.0,200.0,6.0,123.0,1.0,0.0,17.0,64.7,7.2,105.8,79.66666666666667,0.3333333333333333,8.333333333333334,0.019607843137254898,0.8823333333333334,1
27.0,72.0,200.0,6.0,123.0,1.0,0.0,17.0,64.7,7.2,105.8,101.33333333333333,0.6666666666666666,12.666666666666666,0.039215686274509796,0.7646666666666667,1
27.0,72.0,200.0,6.0,123.0,1.0,0.0,17.0,64.7,7.2,105.8,123.0,1.0,17.0,0.058823529411764705,0.647,1
27.0,72.0,200.0,6.0,7.0,0.0,0.0,3.0,33.3,2.3,42.4,123.0,1.0,17.0,0.058823529411764705,0.647,0
27.0,72.0,200.0,6.0,7.0,0.0,0.0,3.0,33.3,2.3,42.4,84.33333333333333,0.6666666666666666,12.333333333333334,0.039215686274509796,0.5423333333333333,0
27.0,72.0,200.0,6.0,7.0,0.0,0.0,3.0,33.3,2.3,42.4,45.666666666666664,0.3333333333333333,7.666666666666667,0.019607843137254898,0.43766666666666665,0
27.0,72.0,200.0,6.0,7.0,0.0,0.0,3.0,33.3,2.3,42.4,7.0,0.0,3.0,0.0,0.33299999999999996,0
27.0,72.0,200.0,6.0,104.0,1.0,1.0,22.0,45.5,4.7,55.9,7.0,0.0,3.0,0.0,0.33299999999999996,1
27.0,72.0,200.0,6.0,104.0,1.0,1.0,22.0,45.5,4.7,55.9,39.333333333333336,0.3333333333333333,9.333333333333334,0.015151515151515147,0.37366666666666665,1
27.0,72.0,200.0,6.0,104.0,1.0,1.0,22.0,45.5,4.7,55.9,71.66666666666667,0.6666666666666666,15.666666666666666,0.0303030303030303,0.4143333333333333,1
27.0,72.0,200.0,6.0,104.0,1.0,1.0,22.0,45.5,4.7,55.9,104.0,1.0,22.0,0.045454545454545456,0.455,1
28.0,75.0,210.0,6.0,158.0,1.0,1.0,25.0,60.0,6.3,75.1,158.0,1.0,25.0,0.04,0.6,1
28.0,75.0,210.0,6.0,158.0,1.0,1.0,25.0,60.0,6.3,75.1,158.0,1.0,25.0,0.04,0.6,1
28.0,75.0,210.0,6.0,158.0,1.0,1.0,25.0,60.0,6.3,75.1,158.0,1.0,25.0,0.04,0.6,1
28.0,75.0,210.0,6.0,171.0,3.0,0.0,17.0,70.6,10.1,142.4,158.0,1.0,25.0,0.04,0.6,1
28.0,75.0,210.0,6.0,171.0,3.0,0.0,17.0,70.6,10.1,142.4,162.33333333333334,1.6666666666666667,22.333333333333332,0.08549019607843138,0.6353333333333333,1
28.0,75.0,210.0,6.0,171.0,3.0,0.0,17.0,70.6,10.1,142.4,166.66666666666666,2.3333333333333335,19.666666666666668,0.13098039215686275,0.6706666666666666,1
28.0,75.0,210.0,6.0,171.0,3.0,0.0,17.0,70.6,10.1,142.4,171.0,3.0,17.0,0.17647058823529413,0.706,1
28.0,75.0,210.0,6.0,149.0,2.0,0.0,23.0,56.5,6.5,105.2,171.0,3.0,17.0,0.17647058823529413,0.706,1
28.0,75.0,210.0,6.0,149.0,2.0,0.0,23.0,56.5,6.5,105.2,163.66666666666666,2.6666666666666665,19.0,0.14663256606990624,0.6589999999999999,1
28.0,75.0,210.0,6.0,149.0,2.0,0.0,23.0,56.5,6.5,105.2,156.33333333333334,2.3333333333333335,21.0,0.11679454390451834,0.612,1
28.0,75.0,210.0,6.0,149.0,2.0,0.0,23.0,56.5,6.5,105.2,149.0,2.0,23.0,0.08695652173913043,0.565,1
28.0,75.0,210.0,6.0,276.0,2.0,2.0,39.0,48.7,7.1,67.9,149.0,2.0,23.0,0.08695652173913043,0.565,1
28.0,75.0,210.0,6.0,276.0,2.0,2.0,39.0,48.7,7.1,67.9,191.33333333333334,2.0,28.333333333333332,0.0750650315867707,0.539,1
28.0,75.0,210.0,6.0,276.0,2.0,2.0,39.0,48.7,7.1,67.9,233.66666666666666,2.0,33.666666666666664,0.06317354143441099,0.513,1
28.0,75.0,210.0,6.0,276.0,2.0,2.0,39.0,48.7,7.1,67.9,276.0,2.0,39.0,0.05128205128205128,0.48700000000000004,1
28.0,75.0,210.0,6.0,204.0,1.0,0.0,21.0,57.1,9.7,106.1,276.0,2.0,39.0,0.05128205128205128,0.48700000000000004,1
28.0,75.0,210.0,6.0,204.0,1.0,0.0,21.0,57.1,9.7,106.1,252.0,1.6666666666666667,33.0,0.05006105006105006,0.515,1
28.0,75.0,210.0,6.0,204.0,1.0,0.0,21.0,57.1,9.7,106.1,228.0,1.3333333333333333,27.0,0.04884004884004883,0.543,1
28.0,75.0,210.0,6.0,204.0,1.0,0.0,21.0,57.1,9.7,106.1,204.0,1.0,21.0,0.047619047619047616,0.5710000000000001,1
28.0,75.0,210.0,6.0,208.0,0.0,0.0,27.0,74.1,7.7,95.9,204.0,1.0,21.0,0.047619047619047616,0.5710000000000001,0
28.0,75.0,210.0,6.0,208.0,0.0,0.0,27.0,74.1,7.7,95.9,205.33333333333334,0.6666666666666666,23.0,0.031746031746031744,0.6276666666666667,0
28.0,75.0,210.0,6.0,208.0,0.0,0.0,27.0,74.1,7.7,95.9,206.66666666666666,0.3333333333333333,25.0,0.015873015873015872,0.6843333333333333,0
28.0,75.0,210.0,6.0,208.0,0.0,0.0,27.0,74.1,7.7,95.9,208.0,0.0,27.0,0.0,0.741,0
28.0,75.0,210.0,6.0,280.0,1.0,4.0,38.0,57.9,7.4,50.2,208.0,0.0,27.0,0.0,0.741,1
28.0,75.0,210.0,6.0,280.0,1.0,4.0,38.0,57.9,7.4,50.2,232.0,0.3333333333333333,30.666666666666668,0.008771929824561403,0.6869999999999999,1
28.0,75.0,210.0,6.0,280.0,1.0,4.0,38.0,57.9,7.4,50.2,256.0,0.6666666666666666,34.333333333333336,0.017543859649122806,0.633,1
28.0,75.0,210.0,6.0,280.0,1.0,4.0,38.0,57.9,7.4,50.2,280.0,1.0,38.0,0.02631578947368421,0.579,1
28.0,75.0,210.0,6.0,212.0,0.0,1.0,40.0,57.5,5.3,61.7,280.0,1.0,38.0,0.02631578947368421,0.579,0
28.0,75.0,210.0,6.0,212.0,0.0,1.0,40.0,57.5,5.3,61.7,257.3333333333333,0.6666666666666666,38.666666666666664,0.017543859649122806,0.5776666666666666,0
28.0,75.0,210.0,6.0,212.0,0.0,1.0,40.0,57.5,5.3,61.7,234.66666666666666,0.3333333333333333,39.333333333333336,0.008771929824561403,0.5763333333333334,0
28.0,75.0,210.0,6.0,212.0,0.0,1.0,40.0,57.5,5.3,61.7,212.0,0.0,40.0,0.0,0.575,0
28.0,75.0,210.0,6.0,290.0,3.0,0.0,35.0,62.9,8.3,117.6,212.0,0.0,40.0,0.0,0.575,1
28.0,75.0,210.0,6.0,290.0,3.0,0.0,35.0,62.9,8.3,117.6,238.0,1.0,38.333333333333336,0.02857142857142857,0.593,1
28.0,75.0,210.0,6.0,290.0,3.0,0.0,35.0,62.9,8.3,117.6,264.0,2.0,36.666666666666664,0.05714285714285714,0.6110000000000001,1
28.0,75.0,210.0,6.0,290.0,3.0,0.0,35.0,62.9,8.3,117.6,290.0,3.0,35.0,0.08571428571428572,0.629,1
28.0,75.0,210.0,6.0,256.0,1.0,0.0,23.0,78.3,11.1,127.5,290.0,3.0,35.0,0.08571428571428572,0.629,1
28.0,75.0,210.0,6.0,256.0,1.0,0.0,23.0,78.3,11.1,127.5,278.6666666666667,2.3333333333333335,31.0,0.07163561076604555,0.6803333333333333,1
28.0,75.0,210.0,6.0,256.0,1.0,0.0,23.0,78.3,11.1,127.5,267.3333333333333,1.6666666666666667,27.0,0.05755693581780538,0.7316666666666666,1
28.0,75.0,210.0,6.0,256.0,1.0,0.0,23.0,78.3,11.1,127.5,256.0,1.0,23.0,0.043478260869565216,0.7829999999999999,1
28.0,75.0,210.0,6.0,237.0,0.0,3.0,35.0,60.0,6.8,44.6,256.0,1.0,23.0,0.043478260869565216,0.7829999999999999,0
28.0,75.0,210.0,6.0,237.0,0.0,3.0,35.0,60.0,6.8,44.6,249.66666666666666,0.6666666666666666,27.0,0.028985507246376812,0.7219999999999999,0
28.0,75.0,210.0,6.0,237.0,0.0,3.0,35.0,60.0,6.8,44.6,243.33333333333334,0.3333333333333333,31.0,0.014492753623188406,0.6609999999999999,0
28.0,75.0,210.0,6.0,237.0,0.0,3.0,35.0,60.0,6.8,44.6,237.0,0.0,35.0,0.0,0.6,0
28.0,75.0,210.0,6.0,224.0,2.0,1.0,31.0,51.6,7.2,83.3,237.0,0.0,35.0,0.0,0.6,1
28.0,75.0,210.0,6.0,224.0,2.0,1.0,31.0,51.6,7.2,83.3,232.66666666666666,0.6666666666666666,33.666666666666664,0.02150537634408602,0.572,1
28.0,75.0,210.0,6.0,224.0,2.0,1.0,31.0,51.6,7.2,83.3,228.33333333333334,1.3333333333333333,32.333333333333336,0.04301075268817204,0.544,1
28.0,75.0,210.0,6.0,224.0,2.0,1.0,31.0,51.6,7.2,83.3,224.0,2.0,31.0,0.06451612903225806,0.516,1
28.0,75.0,210.0,6.0,374.0,1.0,1.0,46.0,58.7,8.1,83.1,224.0,2.0,31.0,0.06451612903225806,0.516,1
28.0,75.0,210.0,6.0,374.0,1.0,1.0,46.0,58.7,8.1,83.1,274.0,1.6666666666666667,36.0,0.05025712949976624,0.5396666666666666,1
28.0,75.0,210.0,6.0,374.0,1.0,1.0,46.0,58.7,8.1,83.1,324.0,1.3333333333333333,41.0,0.035998129967274424,0.5633333333333335,1
28.0,75.0,210.0,6.0,374.0,1.0,1.0,46.0,58.7,8.1,83.1,374.0,1.0,46.0,0.021739130434782608,0.5870000000000001,1
